"txid","refid","time","type","subtype","aclass","asset","amount","fee","balance"
"LGBLOQ-HTJVJ-EZVUIL","ELJXNH6-QJCPL-W6FPKB","2026-01-24 12:48:24","earn","reward","currency","BTC",0.0000000001,0,0.0000084057
"LRB3Y2-VBOPX-7UIICK","ELFCGPA-KDORD-TVKOOX","2026-01-24 12:48:24","earn","reward","currency","GRT",0.0000370465,0.0000111139,0.0387641394
"LJ5OJV-L5KKK-2RBCOR","ELMEL6A-ENJQM-JK3Q4F","2026-01-24 12:48:24","earn","reward","currency","ETH",0.0000000008,0.0000000002,0.0000028607
"LUDLAC-KRGAM-YRM7XR","ELONR6E-EY2HG-6IOX3V","2026-01-31 12:48:27","earn","reward","currency","BTC",0.0000000002,0,0.0000084059
"LYUKL2-ATBOC-NZ6RZ5","ELOVM24-TSIQE-M64OST","2026-01-31 12:48:27","earn","reward","currency","GRT",0.0000404144,0.0000121243,0.0387924295
"LAGDRY-6VD7B-HEGTFE","EL3EAEX-IKJTI-IGLS5Z","2026-01-31 12:48:27","earn","reward","currency","ETH",0.0000000008,0.0000000002,0.0000028613
"LIXCXE-ILJ47-POCG4P","FTke4Vz-QN5e4AoGO01uEeP5rNDBRf","2026-02-04 20:41:01","deposit","","currency","EUR.HOLD",40.1000,1.7600,38.3400
"LRDJNA-3NL2N-6TS4EV","TSXSLE3-D3DAF-3PQG72","2026-02-04 20:41:01","spend","","currency","EUR.HOLD",-37.9600,0.3800,0.0000
"LSMYHV-I2SMS-ZKUYB6","TSXSLE3-D3DAF-3PQG72","2026-02-04 20:41:01","receive","","currency","XRP",28.50000000,0,28.50000256
"L7YG5O-I7HQ4-GJJZWL","FTGE49n-fWGCzfZfH1TnopbSIhgTh9","2026-02-04 20:54:38","withdrawal","","currency","XRP",-28.45000200,0.05000000,0.00000056
"L2K4YD-7UVGG-AQAPA4","FTjKz2B-z99kD5LRo3xgFuSuVPeKmU","2026-02-05 08:17:23","deposit","","currency","EUR.HOLD",200.0000,7.7500,192.2500
"LLDO6V-ZOBMW-UVUGWB","TS7JWKW-K23DR-W53N6C","2026-02-05 08:17:23","spend","","currency","EUR.HOLD",-190.3500,1.9000,0.0000
"LA2CO5-O74YJ-NTF6KX","TS7JWKW-K23DR-W53N6C","2026-02-05 08:17:23","receive","","currency","XLM",1340.63649000,0,1340.63649020
"LJBPUT-N7YQ4-B7B3XI","FTGWSuo-CVVqURHsisBkMhWkwtsdNw","2026-02-05 08:19:24","withdrawal","","currency","XLM",-1340.63549000,0.00100000,0.00000020
"LJRU6A-M7CRF-6MEEZR","ELWDLKA-EJJWD-6DFVAZ","2026-02-07 12:48:33","earn","reward","currency","BTC",0.0000000002,0,0.0000084061
"LUDRWO-Q4CG3-JLMDMP","ELRCWNV-DAHZ4-3GTK7P","2026-02-07 12:48:34","earn","reward","currency","GRT",0.0000404440,0.0000121332,0.0388207403
"LVIULT-DWIMN-AYW2B6","ELN6PYI-TTLEA-HXEX3R","2026-02-07 12:48:34","earn","reward","currency","ETH",0.0000000008,0.0000000002,0.0000028619
"LPAWH4-QILQR-HBAU65","ELEBORL-GLIUT-ACZD5T","2026-02-14 12:48:29","earn","reward","currency","BTC",0.0000000001,0,0.0000084062
"LNMFSV-ZCNGM-7FZRS3","ELIXJGV-6U3ZS-U52I5Y","2026-02-14 12:48:29","earn","reward","currency","GRT",0.0000400271,0.0000120081,0.0388487593
"L4LZ44-FCRUB-O5VR44","EL4P6VZ-FQQUK-EMGC3B","2026-02-14 12:48:30","earn","reward","currency","ETH",0.0000000009,0.0000000002,0.0000028626
"LPBHL6-BK3SJ-HFJGKW","FTeXTHe-F2l9Cv5iRumrzbxXjN2YAS","2026-02-19 16:32:22","deposit","","currency","EUR.HOLD",400.0000,15.2500,384.7500
"LCEYTS-CZQVO-2LCSHT","TSTB2KQ-WFHUJ-7JDBB6","2026-02-19 16:32:22","spend","","currency","EUR.HOLD",-380.9400,3.8100,0.0000
"L4EA7F-4JTUT-YAL4QQ","TSTB2KQ-WFHUJ-7JDBB6","2026-02-19 16:32:22","receive","","currency","FLR",46945.3000,0,46945.3000
"LZIGRU-PBTX7-HVGKD4","FTVTCKM-t0qWKCQmJzVo6fpykkggcg","2026-02-19 16:37:53","withdrawal","","currency","FLR",-46939.3000,6.0000,0.0000
"LZCOAG-CFKG5-MQDRYA","ELC4TF4-GJ6P4-JWPAP7","2026-02-21 12:48:38","earn","reward","currency","BTC",0.0000000002,0,0.0000084064
"LSDPD4-R2W4S-ZA74S5","ELHA7LN-RZWHI-F26KDF","2026-02-21 12:48:38","earn","reward","currency","GRT",0.0000412472,0.0000123741,0.0388776324
"LGPTF7-6NVAQ-TJUT2L","ELE7FX7-KZTLJ-R6EH6M","2026-02-21 12:48:38","earn","reward","currency","ETH",0.0000000008,0.0000000002,0.0000028632
"LD43KL-3UOFM-FADZ6Z","ELWNC6P-RRGO6-CGW4OD","2026-02-28 12:48:31","earn","reward","currency","BTC",0.0000000001,0,0.0000084065
"LRCQGN-WHCG6-5J7IJE","ELPJ3Y3-GI2EZ-4A6C3K","2026-02-28 12:48:31","earn","reward","currency","GRT",0.0000394152,0.0000118245,0.0389052231
"L467V7-BP2I7-KHPFUR","ELPBV3C-KXQ2W-NGJYGS","2026-02-28 12:48:32","earn","reward","currency","ETH",0.0000000007,0.0000000002,0.0000028637
"LGHFS4-Q4BAY-G2MUNR","EL5IYVF-FQ6BG-N6JBIH","2026-03-07 12:48:22","earn","reward","currency","BTC",0.0000000002,0,0.0000084067
"LSTGS7-CYCNX-BH5FHI","ELXZTTG-MS5HO-3RWFLP","2026-03-07 12:48:23","earn","reward","currency","GRT",0.0000431711,0.0000129513,0.0389354429
"L52JPE-N6JHF-LSSQLI","ELG7FLR-TA462-RXAVHH","2026-03-07 12:48:24","earn","reward","currency","ETH",0.0000000008,0.0000000002,0.0000028643
"LSBQHQ-3NAF5-747R3I","FTQ6fs9-dhkyyLcjxImWlSMSQVcoNa","2026-03-13 11:54:09","deposit","","currency","EUR.HOLD",100.0000,4.0000,96.0000
"LVUI4T-3TM4A-CILCF3","TS6EJYM-NGKIN-R6OVXO","2026-03-13 11:54:09","spend","","currency","EUR.HOLD",-95.0500,0.9500,0.0000
"LQV2DF-CGEZS-6WAO5A","TS6EJYM-NGKIN-R6OVXO","2026-03-13 11:54:09","receive","","currency","FLR",11766.2400,0,11766.2400
"LJ44L7-ADJEP-KBAHOP","FTjJKSm-gYKFPKChNZVd9scjnnqaDp","2026-03-13 11:57:26","withdrawal","","currency","FLR",-11760.2400,6.0000,0.0000
"LT7MDR-VDYTQ-E3ILVA","ELR72HH-QUARZ-TIY5LT","2026-03-14 12:48:38","earn","reward","currency","BTC",0.0000000002,0,0.0000084069
"LO4WUF-D3BC2-KB5XD6","ELFZK75-JE7Y3-NW5CR5","2026-03-14 12:48:39","earn","reward","currency","GRT",0.0000349967,0.0000104990,0.0389599406
"LCJVWK-RQCIF-OX3RBE","ELI2DNY-PS2KC-PNNJMJ","2026-03-14 12:48:39","earn","reward","currency","ETH",0.0000000007,0.0000000002,0.0000028648
"LYTJ5C-HCUZY-Z7FEV6","ELVOL3Q-6OLG7-4GKB7H","2026-03-21 12:48:42","earn","reward","currency","BTC",0.0000000001,0,0.0000084070
"LN2ZRZ-VIBZT-HVUUWR","ELTPUEQ-HQSTH-OC3LQJ","2026-03-21 12:48:43","earn","reward","currency","GRT",0.0000350186,0.0000105055,0.0389844537
"LLZPAC-GWQ57-YAZTKM","ELSFOYD-VGRLW-6XJN3Y","2026-03-21 12:48:43","earn","reward","currency","ETH",0.0000000007,0.0000000002,0.0000028653
"L73RSA-KPZ4S-HXS4GL","FTcx38Z-kuG6tRRgR1N7aVWRazCTMb","2026-03-23 22:07:17","deposit","","currency","EUR.HOLD",200.0000,7.7500,192.2500
"LD5QGY-XYMBM-5AM33A","TSWQCCU-YOXJC-U6CP3X","2026-03-23 22:07:17","spend","","currency","EUR.HOLD",-190.3500,1.9000,0.0000
"LKE3EL-RA2WZ-AAK6LW","TSWQCCU-YOXJC-U6CP3X","2026-03-23 22:07:17","receive","","currency","FLR",26314.5200,0,26314.5200
"LI3YTJ-HVSB5-GFQTIB","FTaxrfs-Wk5OZJcybW0EFMErbnidcK","2026-03-23 22:08:36","withdrawal","","currency","FLR",-26308.5200,6.0000,0.0000
"LMKIJD-5BKHH-XKEURT","ELCGWNA-BZSDJ-K5DTZE","2026-03-28 12:48:41","earn","reward","currency","BTC",0.0000000002,0,0.0000084072
"LGPXJW-GOS6I-3F3X6O","ELDDGYU-7XFPH-DFSQD5","2026-03-28 12:48:41","earn","reward","currency","GRT",0.0000350407,0.0000105122,0.0390089822
"LVSM7S-OBAN5-LG5LBF","ELAK6WD-27F3E-KLJUWB","2026-03-28 12:48:42","earn","reward","currency","ETH",0.0000000007,0.0000000002,0.0000028658
"LSCIE7-SDZ62-4K43SX","EL7CTCP-CREHG-N5AVJ3","2026-04-04 12:48:43","earn","reward","currency","BTC",0.0000000001,0,0.0000084073
"L5NCQL-N446K-KVX66F","ELNTD55-ZKPTL-4QDOL2","2026-04-04 12:48:44","earn","reward","currency","GRT",0.0000350627,0.0000105188,0.0390335261
"LGVQNE-4JAH6-SQ7LW5","ELHNU23-EKWKA-YZTLLV","2026-04-04 12:48:44","earn","reward","currency","ETH",0.0000000007,0.0000000002,0.0000028663
"LLO6BZ-4TBZI-ZAMGKI","ELH7XCQ-XTWW4-HMYOXR","2026-04-11 12:49:10","earn","reward","currency","BTC",0.0000000002,0,0.0000084075
"L3FG6O-MVQCP-JRSYW7","EL6ZRZE-44JLK-EAKML7","2026-04-11 12:49:10","earn","reward","currency","GRT",0.0000350847,0.0000105254,0.0390580854
"LXSICW-YPSC6-33ABJK","EL6MSGQ-PRTRM-HMXKSC","2026-04-11 12:49:11","earn","reward","currency","ETH",0.0000000006,0.0000000001,0.0000028668
"LRNTZI-BC37C-2JPCFA","FTCJE1x-oHJwJBSyfJjhvaGKaIA1dP","2026-04-15 20:55:55","deposit","","currency","EUR.HOLD",110.9000,4.4100,106.4900
"LK6JDU-JEBZ6-DAIALY","TST4MJI-4NSF2-3K5ZEL","2026-04-15 20:55:55","spend","","currency","EUR.HOLD",-105.4400,1.0500,0.0000
"LSPARK-OZP5O-LTUEO3","TST4MJI-4NSF2-3K5ZEL","2026-04-15 20:55:55","receive","","currency","FLR",15000.0000,0,15000.0000
"LEGTM6-7ZTW4-DRANUH","FTXO6e8-nSJT4Uf6FPROLTaQxIXnkj","2026-04-15 20:57:45","withdrawal","","currency","FLR",-14994.0000,6.0000,0.0000
